total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.2850636481285275,-0.2682265239698627,-0.05895900040863773,0.06035050382003917,0.5256429833569809,-1.6067926599016493
0.708449669616221,0.30769988027280165,-0.01672630525840351,0.018115549056765635,-1.27761872049672,0.806506192055421
-0.32300728674920415,-0.2717690435912674,-0.018674258143378333,0.020063605894535305,0.6970774290765558,0.2702175582871831
-0.28480319749989463,-0.2683565246899142,-0.05895900040863773,0.0603505038200656,0.5256615753893993,-1.6067926599016493
-0.17680910219965063,-0.1126899481939003,-0.01710807556781246,0.01849733979151592,0.036363114988558966,0.43837585870603724
-0.321126015266352,-0.2725699408844422,-0.05895900040863773,0.06035050376190971,0.5368337541950514,-1.6067926599016493
-0.24811983857396624,-0.21510962262165675,-0.04106751756326674,0.042458063711244956,0.25779867483025154,-0.5665776375063606
-0.13179813935849563,-0.1706609835711739,-0.01740377978146505,0.018793059826760022,-0.1444043786248887,0.6942597338248596
0.3682215066939476,-0.16212272199350242,-0.016726305258475713,0.018115549056765635,0.9815742042748425,0.806506192055421
-0.31678517145580437,-0.27204065223851803,-0.01672630528059614,0.018115549056765635,2.3585141280249253,0.806506192055421
-0.32334379183137724,-0.27157172106976063,-0.05895900040863773,0.060350503146045655,0.6239111227902295,-1.6067926599016493
-0.19344170894249507,-0.07211347344781005,-0.05067283575448302,0.052063895825955366,-0.54787444371469,-0.8705319932028821
0.14104864770656342,0.6946238090919473,-0.016726305258582798,0.018115549056765635,-1.3378349979389361,0.806506192055421
-0.3201401773497086,-0.2679340223497467,-0.01921526242010135,0.02060463934348683,0.13033865171814765,0.7394701128343911
0.009554085009828397,0.4127311763087367,-0.030220857711266105,0.03161082352144127,-0.8488445333840239,0.29844327585393243
-0.05671302135353772,-0.0690491707608806,-0.017268855013279825,0.018658127839786435,-1.0480046502461413,0.7203169473426685
-0.3068690339543708,-0.26999081945627657,-0.05895900040863773,0.06035050381490049,0.5119380452203512,-1.6067926599016493
0.1848904526982495,1.561392002828514,-0.0172320317962783,0.018621302652866434,0.2927967050134694,0.7260628969901852
-0.30976304941054333,-0.27079868107373983,-0.016726305269232224,0.018115549056765635,-0.25751589108532946,0.7260628969901852
-0.306461855629993,-0.2722635106157492,-0.027262114262487983,0.02865192175974131,0.855669029474,-0.40014323392311424
-0.24096031626594158,-0.2294305948001928,-0.0167263052600908,0.018115549056765635,0.31644743151785576,-0.42094753437102006
-0.3235654977383952,-0.27301101475604567,-0.05895900040863773,0.06035041935423369,2.50505144775635,-1.6067926599016493
-0.3143639851023014,-0.24157173347643582,-0.016726305274719126,0.018115549056765635,-1.0074149443714135,0.806506192055421
0.13448069989800931,-0.06406271457033187,-0.016745655325444402,0.018134900158927936,-0.715082344663336,0.7862263697700674
-0.2403160058953843,0.08024272756974836,-0.016726305260076603,0.018115549056765635,-0.6318214845593827,0.806506192055421
-0.15460658297725555,-0.19076234490914493,-0.016726305259153414,0.018115549056765635,-0.9668703798275865,0.806506192055421
-0.24070668183833355,-0.008197226569607445,-0.019786261243109216,0.021175668759580848,-0.7295905580499759,-0.40014323392311424
-0.2776849311454413,-0.2627316721062552,-0.01672630526155882,0.018115549056765635,-1.0751909754038251,0.806506192055421
-0.1436059520180298,-0.19245467571124458,-0.018957497646543506,0.02034686082185969,-0.2204467876145739,0.20318147906615333
-0.2805179595398128,-0.26354185516514783,-0.016726305261776125,0.018115549056765635,-1.2070936371769065,0.806506192055421
0.08115074307976443,-0.2003823981929597,-0.01672630525863106,0.018115549056765635,-1.2072661056054144,0.806506192055421
0.28354635259448085,0.18644170864471782,-0.016734315998317227,0.018123560225182977,-0.769180212187454,0.7656028216832673
0.2444001926140557,1.129262645052871,-0.037737977799176106,0.039128345805302264,-1.181632745105508,-0.6414731191188212
-0.304298249925744,-0.2703390356707004,-0.05895900040863773,0.06035050381611107,0.5119380452774802,-1.6067926599016493
-0.3010314958977402,-0.2694429592789165,-0.05895900040863773,0.060350503817250906,0.5119380453312707,-1.6067926599016493
